scenario_id,bus_id,name,vn_kv,vm_pu,va_degree
65,8,9,345.0,0.9323015149078514,6.2547051164843115
66,0,1,345.0,1.0,0.0
66,1,2,345.0,0.9999999999999998,20.300643773196597
66,2,3,345.0,0.9999999999999998,34.30544551464492
66,3,4,345.0,0.9613306594130023,2.7102170059374644
66,4,5,345.0,0.9233764485461387,6.66043803105457
66,5,6,345.0,0.9852501891836386,24.552765130238015
66,6,7,345.0,0.973104729706354,17.635981703299247
66,7,8,345.0,0.9872569394497213,16.51583527806015
66,8,9,345.0,0.941206644256747,4.0644486551310255
67,0,1,345.0,1.0,0.0
67,1,2,345.0,1.0000000000000002,38.29335594058133
67,2,3,345.0,1.0,45.45890912972978
67,3,4,345.0,0.9312940666059732,6.060121022162368
67,4,5,345.0,0.8878863217149354,10.740836800060123
67,5,6,345.0,0.9674410948661444,34.98915265262779
67,6,7,345.0,0.9478381350870559,29.83125847285976
67,7,8,345.0,0.9675444032068028,30.87039242210502
67,8,9,345.0,0.8961000073990377,12.785826702610073
68,0,1,345.0,1.0,0.0
68,1,2,345.0,1.0,74.25292985126119
68,2,3,345.0,0.9999999999999999,73.22968665663954
68,3,4,345.0,0.8839011189623278,5.331151741481471
68,4,5,345.0,0.7489665118903942,19.440399800849494
68,5,6,345.0,0.918635259608931,62.19689107121
68,6,7,345.0,0.9267871307377826,62.443160103939704
68,7,8,345.0,0.9549051133825763,66.73115012975092
68,8,9,345.0,0.8557732011100674,55.912527085258965
69,0,1,345.0,1.0,0.0
69,1,2,345.0,0.9999999999999999,39.24748580999029
69,2,3,345.0,1.0,48.11102617281985
69,3,4,345.0,0.9162950910668366,5.855972192486267
69,4,5,345.0,0.8614099426807865,13.54830485201621
69,5,6,345.0,0.9624204997033409,37.58603175016678
69,6,7,345.0,0.9463255900808084,31.963269248097838
69,7,8,345.0,0.9604416394688384,31.769314494887052
69,8,9,345.0,0.8716414021175168,10.08143621058698
70,0,1,345.0,1.0,0.0
70,1,2,345.0,1.0000000000000002,41.77885019771198
70,2,3,345.0,1.0,50.81412177337944
70,3,4,345.0,0.9164350091473769,7.0087508030325
70,4,5,345.0,0.85898089233691,15.793135717794778
70,5,6,345.0,0.9606592003678136,40.26960989297816
70,6,7,345.0,0.9428765434692616,34.80072222374109
70,7,8,345.0,0.9609589950441343,34.304727937003946
70,8,9,345.0,0.8853741045989222,12.135177007547538
71,0,1,345.0,1.0,0.0
71,1,2,345.0,1.0,29.760887715379102
71,2,3,345.0,1.0,34.80431976793991
71,3,4,345.0,0.9529737102229677,3.8988691535629605
71,4,5,345.0,0.9165049926519072,8.104393002797528
71,5,6,345.0,0.9856838830867933,26.469340168695712
71,6,7,345.0,0.9731273006142094,22.289233289758975
71,7,8,345.0,0.9836487728975233,23.112270989837345
71,8,9,345.0,0.9262310271736345,7.035303262179575
72,0,1,345.0,1.0,0.0
72,1,2,345.0,1.0000000000000002,42.224432994810904
72,2,3,345.0,0.9999999999999999,50.28363107343168
72,3,4,345.0,0.9119602481117212,6.455283472500366
72,4,5,345.0,0.8382170434710619,12.987764542344856
72,5,6,345.0,0.9580437025101933,39.71000140965085
72,6,7,345.0,0.9509705084143117,35.117583707971285
72,7,8,345.0,0.9637461210854968,34.77204858535514
72,8,9,345.0,0.8815846371258015,12.92381228898422
73,0,1,345.0,1.0,0.0
73,1,2,345.0,0.9999999999999999,24.306661770198357
73,2,3,345.0,1.0000000000000002,72.66753989852498
73,3,4,345.0,0.8867245215554845,5.380332418054488
73,4,5,345.0,0.7515272414790931,19.152907923322662
73,5,6,345.0,0.911972097752842,61.553112490478874
73,6,7,345.0,0.9336890831856385,12.835656879984297
73,7,8,345.0,0.9623615764910322,16.843494646540368
73,8,9,345.0,0.8836386920162682,5.694078685127397
74,0,1,345.0,1.0,0.0
74,1,2,345.0,0.9999999999999999,39.80003940405858
74,2,3,345.0,1.0,47.59552155483566
74,3,4,345.0,0.9224638776060824,6.1345575158272085
74,4,5,345.0,0.8670560269834356,12.798072370236524
74,5,6,345.0,0.9528815523243773,36.96394546481923
74,6,7,345.0,0.9127187343883116,31.144345505751026
74,7,8,345.0,0.9714698701452883,32.407238141013096
74,8,9,345.0,0.8878510060991106,11.533579055732428
75,0,1,345.0,1.0,0.0
75,1,2,345.0,0.9999999999999999,30.658479193529075
75,2,3,345.0,1.0000000000000002,39.546808042398716
75,3,4,345.0,0.9426145523318489,3.1425259650978337
75,4,5,345.0,0.894430510493873,8.13163172422415
75,5,6,345.0,0.9759121815551475,29.16894249511904
75,6,7,345.0,0.9659686056461194,22.60684320707928
75,7,8,345.0,0.9763095818392166,23.30252834615914
75,8,9,345.0,0.9083539636894592,4.6730601952380235
76,0,1,345.0,1.0,0.0
76,1,2,345.0,0.9999999999999999,39.80003940405858
76,2,3,345.0,1.0,47.59552155483566
76,3,4,345.0,0.9224638776060824,6.1345575158272085
76,4,5,345.0,0.8670560269834356,12.798072370236524
76,5,6,345.0,0.9528815523243773,36.96394546481923
76,6,7,345.0,0.9127187343883116,31.144345505751026
76,7,8,345.0,0.9714698701452883,32.407238141013096
76,8,9,345.0,0.8878510060991106,11.533579055732428
77,0,1,345.0,1.0,0.0
77,1,2,345.0,1.0,17.874365787658203
77,2,3,345.0,1.0000000000000002,27.667964000909663
77,3,4,345.0,0.9706395185971807,1.7129559186853203
77,4,5,345.0,0.939142785070827,4.348661018029121
77,5,6,345.0,0.9931724091012413,19.490186621536232
77,6,7,345.0,0.9809631813126437,13.953209308427185
77,7,8,345.0,0.9927334562244912,13.751265526856242
77,8,9,345.0,0.9517243090655617,2.5124018444378535
78,0,1,345.0,1.0,0.0
78,1,2,345.0,0.9999999999999999,36.86633491295406
78,2,3,345.0,0.9999999999999999,45.355501950840996
78,3,4,345.0,0.9341592404186774,4.926595949784594
78,4,5,345.0,0.8875281425270585,11.138779502921457
78,5,6,345.0,0.9719625595035202,34.934995173736034
78,6,7,345.0,0.9617006555056427,29.667529173594446
78,7,8,345.0,0.9713572141250642,29.472671457089866
78,8,9,345.0,0.8988386513947803,8.40421459790525
79,0,1,345.0,1.0,0.0
79,1,2,345.0,0.9999999999999999,29.808432723354084
79,2,3,345.0,0.9999999999999999,38.764182813957156
79,3,4,345.0,0.9477624752883659,4.2985784890028444
79,4,5,345.0,0.9066270858800249,9.271065734595416
79,5,6,345.0,0.9806122081354527,29.27351350517532
79,6,7,345.0,0.9686399233645505,23.843029130625286
79,7,8,345.0,0.9809453286724525,23.81097289987613
79,8,9,345.0,0.9212165802349044,7.516454128657085
80,0,1,345.0,1.0,0.0
80,1,2,345.0,1.0000000000000004,64.16809251783535
80,2,3,345.0,0.9999999999999999,85.2642221647865
80,3,4,345.0,0.8981837399266591,5.607636408768748
80,4,5,345.0,0.8106766484826112,62.41106021874266
80,5,6,345.0,0.9387114685584164,74.47024873339463
80,6,7,345.0,0.8959619432051017,61.37606596661096
80,7,8,345.0,0.9075872476128247,56.25170711210457
80,8,9,345.0,0.7821675201698142,17.548668643099447
81,0,1,345.0,1.0,0.0
81,1,2,345.0,0.9999999999999999,27.130363205945844
81,2,3,345.0,0.9999999999999999,23.676310652478993
81,3,4,345.0,0.9673018750310683,2.3734521089609744
81,4,5,345.0,0.9403663082102354,4.356962216983423
81,5,6,345.0,0.9953874858440576,18.197306643682953
81,6,7,345.0,0.981328783352078,16.70459612671318
81,7,8,345.0,0.9897757840060517,19.39193449861506
81,8,9,345.0,0.9416865760069787,4.819778381028735
82,0,1,345.0,1.0,0.0
82,1,2,345.0,1.0000000000000002,36.85805488617884
82,2,3,345.0,1.0,44.83989381718218
82,3,4,345.0,0.9235577587699573,4.292742363413383
82,4,5,345.0,0.8514502293457452,8.709954551172
82,5,6,345.0,0.9616809666416787,34.30671327633581
82,6,7,345.0,0.9527180278253907,29.377278232264064
82,7,8,345.0,0.9666482132283327,29.428170640241508
82,8,9,345.0,0.88955281986846,8.767409439223773
83,0,1,345.0,1.0,0.0
83,1,2,345.0,,
83,2,3,345.0,,
83,3,4,345.0,,
83,4,5,345.0,,
83,5,6,345.0,,
83,6,7,345.0,,
83,7,8,345.0,,
83,8,9,345.0,,
85,0,1,345.0,1.0,0.0
85,1,2,345.0,1.0,10.186669868256121
85,2,3,345.0,,
85,3,4,345.0,0.9911366883506495,-3.156948980676157
85,4,5,345.0,0.9706407676762456,-6.896011527654625
85,5,6,345.0,1.0001517457239584,-4.035225552094646
85,6,7,345.0,0.986868288796719,-2.099863433928683
85,7,8,345.0,0.9986555865758293,2.9961961492507942
85,8,9,345.0,0.9736545831883652,-4.28711882026141
86,0,1,345.0,1.0,0.0
86,1,2,345.0,0.9999999999999999,43.26713317598789
86,2,3,345.0,1.0,52.109096742899446
86,3,4,345.0,0.9118767087470022,8.138130635039255
86,4,5,345.0,0.8595042837770095,17.591358726947202
86,5,6,345.0,0.9615154654937262,41.574082464927926
86,6,7,345.0,0.9444007793720697,35.88036044698906
86,7,8,345.0,0.9615699369055982,35.7977867586732
86,8,9,345.0,0.8808313985923619,14.588376537959114
87,0,1,345.0,1.0,0.0
87,1,2,345.0,1.0000000000000002,33.114111574608756
87,2,3,345.0,0.9999999999999998,44.885243124372124
87,3,4,345.0,0.9355400640048115,5.240229540773757
87,4,5,345.0,0.8867961109079252,11.450177761294245
87,5,6,345.0,0.9713593046076727,34.15775216118597
87,6,7,345.0,0.9597965149562934,27.758900776300806
87,7,8,345.0,0.9740273866446817,27.111320283492738
87,8,9,345.0,0.9063152418507193,9.193041893751188
88,0,1,345.0,1.0,0.0
88,1,2,345.0,0.9999999999999999,34.839908328922284
88,2,3,345.0,1.0000000000000002,41.85033111837307
88,3,4,345.0,0.9381903660072677,5.161149380429259
88,4,5,345.0,0.8941453417262053,10.823924475806097
88,5,6,345.0,0.9761874730084009,32.29076963465875
88,6,7,345.0,0.9638134010881367,27.409848194338707
88,7,8,345.0,0.975453082749852,27.804904808917208
88,8,9,345.0,0.9071978831325027,9.37810928577341
89,0,1,345.0,1.0,0.0
89,1,2,345.0,1.0,36.54617136031929
89,2,3,345.0,0.9999999999999999,44.841263737070534
89,3,4,345.0,0.9362188080101619,5.57999184576398
89,4,5,345.0,0.8832240621512408,11.429153400238608
89,5,6,345.0,0.9680519055067098,34.37818780193159
89,6,7,345.0,0.9500469039145393,28.51467978296855
89,7,8,345.0,0.970958379757549,29.149453875022054
89,8,9,345.0,0.9138684235569742,10.387813453622126
90,0,1,345.0,1.0,0.0
90,1,2,345.0,,
90,2,3,345.0,,
90,3,4,345.0,,
90,4,5,345.0,,
90,5,6,345.0,,
90,6,7,345.0,,
90,7,8,345.0,,
90,8,9,345.0,,
91,0,1,345.0,1.0,0.0
91,1,2,345.0,1.0000000000000004,38.282469968599294
91,2,3,345.0,1.0,52.770212444108765
91,3,4,345.0,0.916859112682181,6.448793424367489
91,4,5,345.0,0.8566791172903669,14.26850190203745
91,5,6,345.0,0.9574016437695094,40.64309787391169
91,6,7,345.0,0.9463721616032114,33.24059900217532
91,7,8,345.0,0.9631307827793265,31.99776800889292
91,8,9,345.0,0.8826669008849783,11.538149031366032
93,0,1,345.0,1.0,0.0
93,1,2,345.0,1.0,43.93902463632791
93,2,3,345.0,1.0000000000000002,52.17734793969078
93,3,4,345.0,0.9187595791275037,8.69979754063226
93,4,5,345.0,0.8844319672746378,17.81221174265578
93,5,6,345.0,0.9685600648565315,41.719823301186466
93,6,7,345.0,0.9527284560746144,36.387977381353814
93,7,8,345.0,0.9661497900713426,36.50528576975805
93,8,9,345.0,0.8860672361478851,15.943209168053023
96,0,1,345.0,1.0,0.0
96,1,2,345.0,1.0,33.653921190327466
96,2,3,345.0,0.9999999999999999,32.86634424557153
96,3,4,345.0,0.9511748689319852,4.130634019099412
96,4,5,345.0,0.91735404599371,8.020334489365213
96,5,6,345.0,0.986777547347326,25.734321876593665
96,6,7,345.0,0.9725972434728968,23.344543371948657
96,7,8,345.0,0.9812847696291378,25.452473627568875
96,8,9,345.0,0.9205352469604691,7.946368864059162
97,0,1,345.0,1.0,0.0
97,1,2,345.0,0.9999999999999998,11.768966043428104
97,2,3,345.0,1.0000000000000002,19.202726000289076
97,3,4,345.0,0.9816978766860625,-0.016983309844454616
97,4,5,345.0,0.9559102058405313,0.8900675264030363
97,5,6,345.0,0.9999981704185147,12.551738036138328
97,6,7,345.0,0.9876401767096802,7.822395344459578
97,7,8,345.0,0.9981482428953572,8.146130805692975
97,8,9,345.0,0.9652918325970595,-0.48470923307481545
98,0,1,345.0,1.0,0.0
98,1,2,345.0,1.0000000000000002,29.968839888877127
98,2,3,345.0,0.9999999999999998,30.35548155970514
98,3,4,345.0,0.9579466412026593,3.450892742691859
98,4,5,345.0,0.9260012692469176,6.790427193772887
98,5,6,345.0,0.9900501285475439,23.3641341545428
98,6,7,345.0,0.9765566884463092,20.648173709121306
98,7,8,345.0,0.9855897877895391,22.492530882309826
98,8,9,345.0,0.9306022136447362,6.542066865810036
99,0,1,345.0,1.0,0.0
99,1,2,345.0,1.0,60.505911668333205
99,2,3,345.0,0.9999999999999999,60.19290275861606
99,3,4,345.0,0.8701479145780348,8.960474636023463
99,4,5,345.0,0.8008686075491768,18.807186871258068
99,5,6,345.0,0.939434919135688,49.71244839812524
99,6,7,345.0,0.9215187506218493,46.788582377787385
99,7,8,345.0,0.930108032940232,48.92820295208786
99,8,9,345.0,0.8042819556513493,18.37526688314962
